goodreads_book_id,tag_id,count
456.0,20939.0,14.0
456.0,8517.0,7.0
475.0,21689.0,575.0
475.0,26816.0,222.0
475.0,10708.0,90.0
475.0,14467.0,61.0
475.0,10245.0,49.0
597.0,21689.0,416.0
597.0,20673.0,304.0
597.0,15048.0,85.0
597.0,19742.0,41.0
597.0,4605.0,37.0
599.0,21689.0,1229.0
599.0,15048.0,333.0
599.0,20673.0,162.0
599.0,7725.0,58.0
599.0,11743.0,45.0
621.0,11937.0,146.0
621.0,21689.0,115.0
621.0,5951.0,74.0
621.0,27095.0,41.0
621.0,23334.0,17.0
629.0,23471.0,2932.0
629.0,11743.0,1374.0
629.0,21689.0,1196.0
629.0,7457.0,494.0
629.0,5870.0,144.0
647.0,21689.0,973.0
647.0,10245.0,209.0
647.0,5951.0,120.0
647.0,23909.0,49.0
647.0,23471.0,41.0
656.0,7457.0,7569.0
656.0,11743.0,3173.0
656.0,14487.0,1366.0
656.0,26371.0,656.0
656.0,32130.0,470.0
662.0,11743.0,4365.0
662.0,7457.0,3165.0
662.0,23471.0,1698.0
662.0,10064.0,256.0
662.0,10245.0,198.0
665.0,23471.0,537.0
665.0,21689.0,206.0
665.0,11743.0,41.0
665.0,7457.0,25.0
665.0,8055.0,17.0
667.0,11743.0,1934.0
667.0,23471.0,723.0
667.0,10064.0,675.0
667.0,7457.0,439.0
667.0,26771.0,380.0
668.0,7457.0,291.0
668.0,23471.0,231.0
668.0,14487.0,86.0
668.0,26371.0,45.0
668.0,23909.0,37.0
676.0,23831.0,1355.0
676.0,21689.0,19.0
676.0,11743.0,10.0
676.0,8055.0,10.0
676.0,2313.0,10.0
698.0,11743.0,454.0
698.0,8055.0,50.0
698.0,11221.0,34.0
698.0,1642.0,26.0
698.0,9886.0,12.0
703.0,11743.0,431.0
703.0,14487.0,371.0
703.0,32130.0,61.0
703.0,14467.0,49.0
703.0,8055.0,42.0
706.0,15048.0,1583.0
706.0,21689.0,874.0
706.0,7725.0,376.0
706.0,11743.0,141.0
706.0,23909.0,123.0
760.0,11743.0,812.0
760.0,7457.0,143.0
760.0,26138.0,124.0
760.0,17639.0,107.0
760.0,8055.0,42.0
771.0,26816.0,2944.0
771.0,23569.0,741.0
771.0,23471.0,56.0
771.0,25562.0,17.0
771.0,21689.0,16.0
816.0,11743.0,1892.0
816.0,26771.0,1184.0
816.0,14487.0,655.0
816.0,8755.0,305.0
816.0,30358.0,222.0
822.0,11743.0,495.0
822.0,14487.0,457.0
822.0,11305.0,162.0
822.0,14467.0,145.0
822.0,26771.0,142.0
823.0,11743.0,856.0
823.0,14487.0,806.0
823.0,11305.0,318.0
823.0,26771.0,284.0
823.0,14467.0,219.0
825.0,11743.0,369.0
825.0,26771.0,190.0
825.0,30358.0,81.0
825.0,20939.0,40.0
825.0,8755.0,40.0
827.0,26771.0,1470.0
827.0,11743.0,1015.0
827.0,8755.0,559.0
827.0,11305.0,231.0
827.0,26816.0,82.0
830.0,26771.0,3277.0
830.0,11743.0,2190.0
830.0,8755.0,1424.0
830.0,11305.0,325.0
830.0,10064.0,201.0
840.0,9318.0,615.0
840.0,21689.0,328.0
840.0,5951.0,112.0
840.0,26816.0,54.0
840.0,23471.0,19.0
865.0,11743.0,9712.0
865.0,7457.0,3089.0
865.0,11305.0,2297.0
865.0,23471.0,1979.0
865.0,1691.0,670.0
870.0,19052.0,381.0
870.0,13547.0,141.0
870.0,11743.0,107.0
870.0,33114.0,98.0
870.0,26771.0,96.0
880.0,14487.0,1215.0
880.0,11743.0,532.0
880.0,14467.0,247.0
880.0,30358.0,90.0
880.0,20939.0,53.0
890.0,7457.0,19214.0
890.0,11743.0,9439.0
890.0,14487.0,1433.0
890.0,2313.0,677.0
890.0,1642.0,481.0
900.0,21689.0,418.0
900.0,4605.0,66.0
900.0,27095.0,64.0
900.0,11743.0,32.0
900.0,23334.0,23.0
902.0,20939.0,2666.0
902.0,33114.0,1416.0
902.0,11743.0,1173.0
902.0,7457.0,427.0
902.0,6960.0,104.0
903.0,11743.0,280.0
903.0,33114.0,261.0
903.0,20939.0,182.0
903.0,11305.0,92.0
903.0,1691.0,51.0
930.0,11743.0,8127.0
930.0,14487.0,7195.0
930.0,26138.0,1785.0
930.0,14467.0,1748.0
930.0,7457.0,1197.0
952.0,23005.0,250.0
952.0,21689.0,98.0
952.0,7077.0,61.0
952.0,27095.0,23.0
952.0,10304.0,16.0
960.0,11743.0,9364.0
960.0,20939.0,5740.0
960.0,30358.0,4563.0
960.0,1691.0,973.0
960.0,14487.0,822.0
968.0,11743.0,13725.0
968.0,30358.0,5358.0
968.0,14487.0,1379.0
968.0,1691.0,1244.0
968.0,1642.0,923.0
976.0,11743.0,3201.0
976.0,30358.0,2273.0
976.0,20939.0,1594.0
976.0,1691.0,384.0
976.0,8517.0,297.0
998.0,21689.0,602.0
998.0,11937.0,536.0
998.0,5951.0,513.0
998.0,27095.0,184.0
998.0,10245.0,107.0
1005.0,23334.0,376.0
1005.0,11937.0,279.0
1005.0,27095.0,101.0
1005.0,5951.0,99.0
1005.0,7457.0,70.0
1032.0,5951.0,222.0
1032.0,21689.0,94.0
1032.0,4605.0,89.0
1032.0,3611.0,18.0
1032.0,27095.0,17.0
1052.0,5951.0,496.0
1052.0,11937.0,424.0
1052.0,21689.0,287.0
1052.0,27095.0,262.0
1052.0,23334.0,108.0
1067.0,21689.0,1886.0
1067.0,14467.0,334.0
1067.0,32130.0,209.0
1067.0,4605.0,104.0
1067.0,14487.0,103.0
1078.0,1642.0,97.0
1078.0,2313.0,73.0
1078.0,11221.0,58.0
1078.0,11743.0,45.0
1078.0,9886.0,36.0
1097.0,21689.0,3640.0
1097.0,14134.0,416.0
1097.0,26816.0,135.0
1097.0,10245.0,97.0
1097.0,5951.0,88.0
1103.0,14487.0,3432.0
1103.0,11743.0,2442.0
1103.0,14467.0,600.0
1103.0,1642.0,231.0
1103.0,6750.0,128.0
1110.0,30358.0,375.0
1110.0,20939.0,300.0
1110.0,11743.0,191.0
1110.0,8517.0,103.0
1110.0,10866.0,44.0
1171.0,5951.0,280.0
1171.0,11937.0,243.0
1171.0,21689.0,238.0
1171.0,10245.0,108.0
1171.0,4605.0,85.0
1191.0,8130.0,38.0
1191.0,21689.0,25.0
1191.0,25562.0,3.0
1191.0,11743.0,1.0
1191.0,1642.0,1.0
1192.0,8130.0,66.0
1192.0,21689.0,64.0
1192.0,25562.0,24.0
1202.0,26816.0,878.0
1202.0,21689.0,623.0
1202.0,10245.0,308.0
1202.0,11937.0,231.0
1202.0,5951.0,133.0
1232.0,11743.0,4560.0
1232.0,14487.0,2973.0
1232.0,20939.0,2613.0
1232.0,11305.0,796.0
1232.0,28259.0,648.0
1241.0,21689.0,717.0
1241.0,4605.0,282.0
1241.0,11743.0,222.0
1241.0,8055.0,123.0
1241.0,3611.0,76.0
1274.0,21689.0,1038.0
1274.0,27095.0,736.0
1274.0,23334.0,79.0
1274.0,26138.0,56.0
1274.0,23471.0,56.0
1295.0,14487.0,463.0
1295.0,11743.0,314.0
1295.0,26138.0,229.0
1295.0,7457.0,224.0
1295.0,1691.0,189.0
1301.0,21689.0,397.0
1301.0,28422.0,349.0
1301.0,5951.0,130.0
1301.0,4605.0,115.0
1301.0,10245.0,66.0
1303.0,21689.0,591.0
1303.0,5951.0,485.0
1303.0,23471.0,252.0
1303.0,27095.0,252.0
1303.0,23334.0,87.0
1305.0,11743.0,488.0
1305.0,14487.0,450.0
1305.0,14467.0,149.0
1305.0,32130.0,132.0
1305.0,13643.0,52.0
1307.0,11305.0,251.0
1307.0,11743.0,87.0
1307.0,10731.0,48.0
1307.0,26771.0,20.0
1307.0,1691.0,10.0
1319.0,27095.0,366.0
1319.0,5951.0,235.0
1319.0,21689.0,209.0
1319.0,23334.0,134.0
1319.0,23471.0,62.0
1362.0,7457.0,911.0
1362.0,21689.0,514.0
1362.0,13643.0,77.0
1362.0,14467.0,71.0
1362.0,21024.0,50.0
1371.0,7457.0,8814.0
1371.0,23831.0,2823.0
1371.0,11743.0,2132.0
1371.0,21024.0,1274.0
1371.0,11305.0,546.0
1375.0,7457.0,1055.0
1375.0,11743.0,281.0
1375.0,23831.0,247.0
1375.0,21024.0,144.0
1375.0,11305.0,91.0
1381.0,7457.0,14238.0
1381.0,11743.0,3670.0
1381.0,23831.0,3418.0
1381.0,21024.0,1850.0
1381.0,11305.0,1271.0
1420.0,7457.0,13787.0
1420.0,23743.0,6984.0
1420.0,11743.0,3145.0
1420.0,27438.0,2850.0
1420.0,9886.0,2510.0
1426.0,23471.0,128.0
1426.0,27095.0,63.0
1426.0,8055.0,22.0
1426.0,11743.0,19.0
1426.0,11305.0,18.0
1427.0,11743.0,146.0
1427.0,23471.0,121.0
1427.0,26138.0,72.0
1427.0,8055.0,71.0
1427.0,1642.0,28.0
1428.0,11743.0,644.0
1428.0,26138.0,183.0
1428.0,23471.0,130.0
1428.0,8055.0,89.0
1428.0,9886.0,29.0
1430.0,11743.0,877.0
1430.0,26138.0,248.0
1430.0,8055.0,165.0
1430.0,23471.0,123.0
1430.0,1642.0,72.0
1431.0,26138.0,130.0
1431.0,9886.0,118.0
1431.0,1642.0,66.0
1431.0,7457.0,52.0
1431.0,11743.0,48.0
1519.0,7457.0,1077.0
1519.0,23743.0,736.0
1519.0,9886.0,435.0
1519.0,11743.0,243.0
1519.0,21024.0,200.0
1524.0,7457.0,335.0
1524.0,23743.0,270.0
1524.0,9886.0,124.0
1524.0,11743.0,59.0
1524.0,21024.0,54.0
1540.0,7457.0,1415.0
1540.0,23743.0,869.0
1540.0,9886.0,494.0
1540.0,11743.0,355.0
1540.0,21024.0,180.0
1554.0,9886.0,823.0
1554.0,11743.0,716.0
1554.0,21024.0,318.0
1554.0,7457.0,134.0
1554.0,23831.0,97.0
1591.0,9886.0,283.0
1591.0,11743.0,194.0
1591.0,15048.0,103.0
1591.0,30208.0,72.0
1591.0,7725.0,58.0
1617.0,21689.0,5705.0
1617.0,7457.0,3905.0
1617.0,14467.0,1088.0
1617.0,19742.0,951.0
1617.0,11743.0,772.0
1618.0,11743.0,1099.0
1618.0,33114.0,380.0
1618.0,7457.0,236.0
1618.0,20939.0,188.0
1618.0,1642.0,52.0
1622.0,7457.0,9438.0
1622.0,23743.0,5185.0
1622.0,27438.0,2397.0
1622.0,11743.0,1815.0
1622.0,9886.0,1584.0
1624.0,21689.0,501.0
1624.0,4605.0,315.0
1624.0,1746.0,310.0
1624.0,1691.0,133.0
1624.0,19742.0,105.0
1625.0,7457.0,4199.0
1625.0,23743.0,2926.0
1625.0,27438.0,1555.0
1625.0,9886.0,999.0
1625.0,11743.0,778.0
1627.0,11743.0,663.0
1627.0,27669.0,400.0
1627.0,26138.0,303.0
1627.0,8055.0,76.0
1627.0,1642.0,68.0
1633.0,21689.0,124.0
1633.0,5951.0,106.0
1633.0,27095.0,80.0
1633.0,23334.0,46.0
1633.0,25562.0,20.0
1635.0,5951.0,463.0
1635.0,21689.0,31.0
1635.0,23334.0,31.0
1635.0,27095.0,17.0
1635.0,25562.0,6.0
1715.0,23831.0,1226.0
1715.0,21024.0,583.0
1715.0,11743.0,419.0
1715.0,11305.0,133.0
1715.0,23471.0,71.0
1823.0,21689.0,637.0
1823.0,15048.0,73.0
1823.0,16651.0,50.0
1823.0,4605.0,13.0
1823.0,23909.0,7.0
1824.0,21689.0,586.0
1824.0,15048.0,52.0
1824.0,32130.0,48.0
1824.0,16651.0,43.0
1824.0,11743.0,35.0
1842.0,21689.0,1444.0
1842.0,26816.0,512.0
1842.0,32130.0,78.0
1842.0,10245.0,68.0
1842.0,14467.0,63.0
1845.0,21689.0,6361.0
1845.0,4605.0,1907.0
1845.0,1691.0,1164.0
1845.0,7457.0,447.0
1845.0,11743.0,370.0
1846.0,7077.0,509.0
1846.0,21689.0,291.0
1846.0,27095.0,63.0
1846.0,25685.0,63.0
1846.0,30241.0,54.0
1848.0,4605.0,709.0
1848.0,21689.0,520.0
1848.0,11743.0,206.0
1848.0,14467.0,191.0
1848.0,14487.0,164.0
1849.0,11743.0,223.0
1849.0,20939.0,106.0
1849.0,30358.0,43.0
1849.0,8517.0,25.0
1849.0,1691.0,8.0
1852.0,7457.0,5666.0
1852.0,11743.0,2967.0
1852.0,1691.0,929.0
1852.0,33114.0,679.0
1852.0,14487.0,423.0
1869.0,21689.0,312.0
1869.0,1642.0,103.0
1869.0,23909.0,88.0
1869.0,19742.0,73.0
1869.0,4605.0,67.0
1875.0,21689.0,423.0
1875.0,23471.0,61.0
1875.0,7457.0,26.0
1875.0,12452.0,18.0
1875.0,26816.0,6.0
1885.0,7457.0,35772.0
1885.0,11743.0,11000.0
1885.0,26138.0,8756.0
1885.0,14487.0,2813.0
1885.0,14467.0,1788.0
1897.0,21689.0,319.0
1897.0,1691.0,169.0
1897.0,28422.0,24.0
1897.0,21195.0,21.0
1897.0,27669.0,15.0
1898.0,21689.0,1345.0
1898.0,1691.0,312.0
1898.0,4605.0,187.0
1898.0,19742.0,88.0
1898.0,28422.0,61.0
1911.0,21689.0,1572.0
1911.0,5951.0,577.0
1911.0,10245.0,564.0
1911.0,26816.0,57.0
1911.0,23909.0,45.0
1934.0,7457.0,20533.0
1934.0,11743.0,5990.0
1934.0,33114.0,2123.0
1934.0,14487.0,2099.0
1934.0,26138.0,1136.0
1953.0,7457.0,16170.0
1953.0,11743.0,5394.0
1953.0,14487.0,2515.0
1953.0,14467.0,660.0
1953.0,12452.0,320.0
1990.0,7457.0,572.0
1990.0,11743.0,245.0
1990.0,14487.0,28.0
1990.0,10641.0,22.0
1990.0,14467.0,7.0
2002.0,11305.0,267.0
2002.0,11743.0,81.0
2002.0,33114.0,74.0
2002.0,25562.0,6.0
2002.0,22973.0,5.0
2049.0,20939.0,353.0
2049.0,11743.0,243.0
2049.0,8517.0,201.0
2049.0,21672.0,184.0
2049.0,7457.0,51.0
2050.0,20939.0,685.0
2050.0,21672.0,285.0
2050.0,7457.0,148.0
2050.0,30358.0,64.0
2050.0,11743.0,52.0
2052.0,21672.0,627.0
2052.0,30358.0,184.0
2052.0,2313.0,77.0
2052.0,14467.0,31.0
2052.0,20939.0,25.0
2054.0,20939.0,707.0
2054.0,11743.0,575.0
2054.0,8517.0,325.0
2054.0,7457.0,163.0
2054.0,30358.0,60.0
2067.0,23471.0,432.0
2067.0,21689.0,331.0
2067.0,26816.0,214.0
2067.0,30241.0,18.0
2067.0,25685.0,11.0
2068.0,26816.0,552.0
2068.0,23471.0,370.0
2068.0,21689.0,263.0
2068.0,21195.0,5.0
2068.0,25562.0,3.0
2094.0,21689.0,600.0
2094.0,26816.0,145.0
2094.0,23471.0,34.0
2094.0,23569.0,23.0
2094.0,11743.0,10.0
2095.0,23569.0,313.0
2095.0,26816.0,290.0
2095.0,21689.0,185.0
2095.0,23471.0,29.0
2095.0,25562.0,12.0
2122.0,11743.0,3692.0
2122.0,7457.0,2578.0
2122.0,23471.0,1335.0
2122.0,1642.0,91.0
2122.0,23909.0,80.0
2137.0,11743.0,403.0
2137.0,26138.0,39.0
2137.0,8055.0,35.0
2137.0,11221.0,12.0
2137.0,9886.0,11.0
2142.0,11743.0,45.0
2142.0,1691.0,35.0
2142.0,26138.0,27.0
2142.0,30358.0,18.0
2142.0,7077.0,18.0
2152.0,11743.0,1165.0
2152.0,6750.0,601.0
2152.0,26138.0,242.0
2152.0,8055.0,189.0
2152.0,1642.0,63.0
2156.0,7457.0,14048.0
2156.0,11743.0,3865.0
2156.0,26138.0,3048.0
2156.0,14487.0,904.0
2156.0,14467.0,651.0
2159.0,21689.0,693.0
2159.0,10245.0,422.0
2159.0,4605.0,126.0
2159.0,5951.0,113.0
2159.0,23909.0,54.0
2165.0,7457.0,10485.0
2165.0,11743.0,6306.0
2165.0,2313.0,537.0
2165.0,1691.0,374.0
2165.0,1642.0,175.0
2175.0,7457.0,6900.0
2175.0,11743.0,2810.0
2175.0,12452.0,531.0
2175.0,26138.0,490.0
2175.0,14487.0,273.0
2183.0,11743.0,319.0
2183.0,12452.0,105.0
2183.0,7457.0,66.0
2183.0,26138.0,33.0
2183.0,14487.0,20.0
2187.0,11743.0,6142.0
2187.0,14487.0,851.0
2187.0,8055.0,759.0
2187.0,7457.0,316.0
2187.0,1642.0,303.0
2199.0,21689.0,1614.0
2199.0,4605.0,1245.0
2199.0,4594.0,243.0
2199.0,14467.0,162.0
2199.0,23909.0,94.0
2203.0,4605.0,2591.0
2203.0,21689.0,1562.0
2203.0,4594.0,395.0
2203.0,14467.0,252.0
2203.0,23909.0,69.0
2255.0,11743.0,188.0
2255.0,23471.0,149.0
2255.0,27095.0,128.0
2255.0,21689.0,127.0
2255.0,23334.0,38.0
2265.0,3611.0,111.0
2265.0,28422.0,89.0
2265.0,21689.0,70.0
2265.0,4605.0,65.0
2265.0,19742.0,51.0
2279.0,4605.0,299.0
2279.0,4594.0,182.0
2279.0,21689.0,144.0
2279.0,14467.0,48.0
2279.0,23909.0,35.0
2368.0,4605.0,633.0
2368.0,21689.0,295.0
2368.0,4594.0,87.0
2368.0,14467.0,33.0
2368.0,23909.0,7.0
2371.0,21689.0,160.0
2371.0,1642.0,10.0
2371.0,14487.0,10.0
2371.0,14467.0,9.0
2371.0,26816.0,8.0
2372.0,21689.0,343.0
2372.0,14467.0,38.0
2372.0,17639.0,16.0
2372.0,5951.0,10.0
2372.0,26816.0,9.0
2373.0,20939.0,927.0
2373.0,30358.0,543.0
2373.0,8517.0,528.0
2373.0,11743.0,470.0
2373.0,14821.0,72.0
2430.0,11743.0,53.0
2430.0,20939.0,41.0
2430.0,30358.0,31.0
2430.0,8517.0,14.0
2430.0,1691.0,3.0
2442.0,11305.0,3855.0
2442.0,15048.0,654.0
2442.0,11743.0,642.0
2442.0,7725.0,198.0
2442.0,11152.0,50.0
2493.0,7457.0,6362.0
2493.0,26771.0,3792.0
2493.0,11743.0,2749.0
2493.0,11305.0,796.0
2493.0,1691.0,343.0
2517.0,11743.0,893.0
2517.0,14487.0,515.0
2517.0,20939.0,233.0
2517.0,14467.0,93.0
2517.0,8055.0,71.0
2526.0,11743.0,2546.0
2526.0,10064.0,368.0
2526.0,26771.0,303.0
2526.0,7457.0,301.0
2526.0,14821.0,201.0
2528.0,11743.0,332.0
2528.0,8055.0,16.0
2528.0,7457.0,13.0
2528.0,26138.0,9.0
2528.0,11305.0,4.0
2530.0,11743.0,186.0
2530.0,14487.0,112.0
2530.0,7457.0,96.0
2530.0,26138.0,56.0
2530.0,14467.0,28.0
2547.0,23831.0,1883.0
2547.0,23471.0,1270.0
2547.0,7457.0,1048.0
2547.0,11743.0,655.0
2547.0,21689.0,305.0
2612.0,21689.0,6234.0
2612.0,5951.0,2079.0
2612.0,26816.0,547.0
2612.0,10245.0,405.0
2612.0,27095.0,282.0
2615.0,5951.0,575.0
2615.0,21689.0,276.0
2615.0,10245.0,49.0
2615.0,27095.0,20.0
2615.0,11937.0,16.0
2623.0,7457.0,15539.0
2623.0,11743.0,5149.0
2623.0,14487.0,807.0
2623.0,14467.0,351.0
2623.0,26138.0,270.0
2657.0,7457.0,31068.0
2657.0,14487.0,4735.0
2657.0,33114.0,2436.0
2657.0,14467.0,1362.0
2657.0,11743.0,879.0
2666.0,11743.0,1349.0
2666.0,7457.0,184.0
2666.0,8055.0,94.0
2666.0,15048.0,43.0
2666.0,2313.0,40.0
2677.0,11743.0,125.0
2677.0,15048.0,66.0
2677.0,21689.0,49.0
2677.0,23471.0,28.0
2677.0,27669.0,18.0
2696.0,23831.0,1615.0
2696.0,27669.0,337.0
2696.0,14487.0,290.0
2696.0,14467.0,147.0
2696.0,10641.0,107.0
2715.0,21689.0,1632.0
2715.0,26816.0,203.0
2715.0,14467.0,93.0
2715.0,10245.0,28.0
2715.0,1642.0,19.0
2743.0,21689.0,704.0
2743.0,4605.0,244.0
2743.0,3611.0,114.0
2743.0,19742.0,108.0
2743.0,4594.0,46.0
2744.0,11305.0,6666.0
